cleaned_text,Sarcastic
ivy that is very racist so i guess black people cant watch golf 😜,1
lol and he better cop me a pair too 😜,1
coutch you already know 😜,1
that’s taking your life in your hands there 😜,1
may ‘18 can come fast enough for me ✌🏽👩🏽‍🎓 ya girl up outta here 😜,1
so good i’d listen to him narrate much worse books 😜,1
ima lover not a fighter but ill beat you up if i have too 😜,1
happy birthday baby cousin 😘 turn up 😜,1
im glad i’m off thursday 😜,1
molly the statue 😜,1
love is in the air 💝 😜,1
but i thought you didnt think they were cousins 😜,1
ask them when theyre short if theyd do it again for no pension no one ever said yes to me 😜,1
birthday selfie 😜,1
kurosora who is jrock 😜,1
fairly certain i was just your 2000th follower - thats gotta be worth a prize 😜 well done today y…,1
do you guys wanna know whats my ig fanpage for the dolan twins is would you follow me 😜,1
almost got in a fight at work today with one of my coworkers who’s 45 years old 😂i hate when jehovah’s witnesses come to my damn door 😡all that fucking y’all be doing and y’all still ain’t got no food in yo stomach 😂all over the place 😂 might make that my twitterbio 😜morgy morganpls no 😭 7 the break 😂 why the mad face 😡1 save your 1 i’ll hook u up with a used i phone 6 😂5 interceptions 😂 chargers are goin to win so just leave him in now i wanna see a record number today i decked a kid 😜 sucka bettah pay up 😂cried my last tear drop 😜strictly debbie should not be in the dance off 😡 if shirley doesn’t save her after she throw aston under the bus will never watch againalso where were you an hour back 😭 sucks she wont perform this year 😕 if you pay my data bill i’ll stream it to you 😜 he pointed that out at dinner 😜and somo has a smooth ass voice come oooooooooon 😭1thek official i want it 😭750 tho i like my mattress with wine stains thank you very much 😂 a bitch cant ever say i did nothing 😂 is spending thanksgiving with my family and im not 😂anasir i’m just gonna let you go bc i love you if you come back it means you love me too 😕 id be happy to be a silent observer and even happier to join in 😍missing you a little extra right now 😘 northern illinois university please no more adverts on tv with people who say free instead of three 😡the player said thank u there not going too kiss ur ass hillbilly move on 😡 update everyone my girl made me my own playlist 😭 had the same mindset before 😕 about that time of year 😂 6lack yo it’s 6rick out here 😭last year around this time a lot of famous ppl died look like that’s starting up again 😕pards that’s deadass how my face look like nigga 😭 maybe they can use the tail and horns for ivanka’s wanna be thanksgiving centerpiece 😡 i think not ahaha 😜 spain bighit please remember vote for bts in mama awards 😜 i wish i had a workout partner 😕 jamie plays for leicester city 😡i really wanted to throw her hot drink in his face im sorry but i would have 😡 leave the power couple alone 👫 dickmovei️t sucks that i won’t be having thanksgiving this year 😕damm i like really just when be there for you now smh 😕 avidspark no you don’t 😡7 minutes jesus why am i so nervous for a red carpet 😂 amas im over here like this and youre over there ignoring me 😡 a lotta leaves and a lotta trees never your in the jungle man 😂 amirkhan imaceleball the time 😂 show your age in one tweet 😜 just play it again ffs 😜 you know it haha 😜 it’s not ur birthday anymore so u missed out 😡22dan he’s gonna be so funny to watch 😂 oh so wish i could do that to 😜week days take to long and weekends go to quick 😡 ass backwards 😑 guess 😄 we’ve talked about it recently plus you know what i’m reading thru goodreads 😜 i miss you too 😭20jc13 i better see you soon 😭 when do you take your lsat i’ve changed my mind i’m doing it the all month of december 😜missing that kiddo so much 😭80s movies give me life 😍 i hate when people use northern towns as the butts of their jokes 😡 probably never even st… it isn’t really that scary 😕got me looking thirsty i just wanna know damn 😡 i️ teared up yesterday no lie 😭 why dont you announce the winner 😕fucking mad how much has changed in a year 😕a christmas story rly my movie 😂brighton you n i gonna live closer together 😜 looks like it’s the first one that’s back not the second one i’ve lied to you 😭im trynna eat one of y’alls turkeys this thursday 😜34 with a 17,1
20 in 19 days and i’m so excited 😜,1
i can’t wait 😜,1
he’s too young to appreciate the building possibilities 😜,1
i feel like the ball family and trump family should get along both have asshole dads and both have their shoes made by child laborers 😜,1
we iberians with unique pre indo-european genes want a word on that 😜,1
findlay but the poor bin chicken that bird deserves our love and understanding not our judgement 😜,1
maybeeeee get hastagging 😜 yesladleague x,1
keranen wow lucky you youll be cookin up a storm 😜,1
not true i will be there to keep you from falling into your path of addiction 😜,1
do fontwell have a festival yes im sure thats possible 😜,1
ohhhhh ok i thought you were saying we did that 😜 thanks sorry about t…,1
he put his all in me cause i’m the bitch to do it first 😜,1
i know its a sad place and im smiling 😕 hey i have to draw hair for class send me crazy references if u wanna 😜morrissey just needs to stick to writing songs and stop giving interviews 😡 work fucked me up 😭8ball305 the streets gone talk 😂i’m sad my manicurist is not here 😕 i could come back when she’s working but i really need a treatyoself kind of dayig my baby been sleep all day 😕 she ain’t been moving 😩all i want tonight is some icecream 😭damn right 😜 hush now 😜i’m still waiting for my puppy george to come home 😕 3 ls i’m just racking the losses up at this point 😭 a disorder 😡 anyone saying this is a disorder is a true pos,1
my fantasy team tho my boys are freaking killin it today 😜,1
i think i buy it for me 😜,1
goodmorning happy happy birthday 🎈 have a blast 🎉 ily more than u know 😜,1
the quantum physics 😜,1
i’m glad you have something to fall back on 😜,1
bringing sexy back mate 😜,1
binge watching unbreakable kimmy schmidt on netflix i cant stop the tears 😭 well is this the bottom of the barrel yet 😡1040beats this what people be sayin bout downtown after hours 😂den4 it’s literally awful like i had perfect connection and it still crashed and said i had no connection every time 😡 🤓 😜 google home amp chromecast 2nd gen 1080p bundle for 9999 🤓 😭 🙍 🙍 🙍 ⚰️ ⚰️ ⚰️ ❤ ❤ ❤… i️ cry at least once every time i️ come on twitter 😕 thanks for ruining my holidayssuch a useless and horrible customer services 😡and someone help me fix my “capital eye” key iphone 😭561kev and the haters was talkin shut about perry stats in spring training 😂 i see why he struggled against dis d… lifestress choosing a line at checkout at trader joes 😕hunt i trust the nugzilla competitor is not a lance armstrong type 😜dms are open those that are horny i would get in them now for a treat 😜 alwaythats the only way i roll 😜 and not too unlike myself 😉 think i am on a winner with these 😀😂😂 mafra i hope u aint waiting for blackfriday to buy something u cant buy tomorrow morning 😡 this will end in 😭 pleaseeee snap what you got at kylie x topshop popup 😭i just got a these super cute olive oxfords 😍 first time wearing these and they look a mess only after a couple work hours 😡 i’m so annoyed1ittlemonsteraj i laughed so hard at that 😂just saw my good friend who passed away in the “needs love” section of the snapchat friend list 😕2017 has hit my bank balance hard - laptop died so needed a new one and now my phones more or less packed in 😭 this is on the democrats hands 😕all i want is my money reimbursed from him 😭 😂,1
hope you dont forget scotland too often even if you are a rangers man lol 😜,1
20 years later rivers therapist asked why xe had trust issues fortunately there was slow-mo video evidence 😜,1
4evernevertrump 100101010o10 27516 i just knew you were a russian spy 😜,1
if you slept on me stay sleeping 😜,1
first i’ve had of this fact 🤔😂 oooooh get you 😜 xx,1
youre never mean to me 😜,1
ill take but u pay 😜,1
when there’s crazy sales 😜,1
i wouldnt be able to do it 😂😂😂😬😊 😜,1
that’s my kind of girl 😜,1
dreams or nightmares 😜,1
xoxo42 some loser showed me the song 😜,1
dear we are at one of your places where are you 😜,1
got that ear for the music 😉,1
great new pic of and friendsthanks for posting 😜,1
v 😂😂😂you should try 😜,1
even mouthing i want you afterwards 😜 no need for the box pal your dick is on your head 😜my favorite is tequila but that wasn’t in the line up 😜 19k views lol 😂 the power of cats2p2trollcat a president we can be proud of 😕it might be just me but seems like bts dont have eyeshadow 😕but it’s okay because i just secured a fucking bag today 😜i hate when people do not do their job right and ask me the same damn questions everyday 😡 right this shit down hey have fun 😜 and a happy evening to you guys ☺😋10 years from now ill buy any items from super market without looking on its price tag 😜 thisssss ya targets 13 year olds and yes sometimes they like to read up butc’mon whe… i’m off the white toes wave 😕 i just need like a 2013 macbook air for college 😭 please dont eat them 😭 they come in a variety of sweet scents in order to look amp smell like a snack 😬when you have 2 weeks to complete 2 assignments and someone requests your book 😡 sort the bastard internet out or it gets cancelled and u wont be getting your monthly payment 😡had way to much fun in the snow 😜,1
